id,ori,agency,year,pop,murd,rape,robb,aggr,burg,larc,moto,viol,prop,totl
128,MOSPD00,st louis MO,2018,306875,187,284,1452,3577,2979,12413,2750,5525,18330,23855
128,MOSPD00,st louis MO,2019,300521,194,249,1475,3858,3044,12540,2998,5792,18751,24543
128,MOSPD00,st louis MO,2020,298422,263,220,1242,4278,2552,11626,3221,6017,17619,23636
129,MO09500,st louis co MO,1990,401207,9,62,208,1046,2931,9067,1016,1346,13131,14477
129,MO09500,st louis co MO,1991,408056,11,86,287,1203,3197,9689,1402,1601,14389,15990
129,MO09500,st louis co MO,1992,413185,12,76,229,636,2619,9063,1150,959,12926,13885
129,MO09500,st louis co MO,1993,418640,27,73,301,568,2194,9088,1429,975,12793,13768
129,MO09500,st louis co MO,1994,422160,16,63,282,661,2070,10493,1427,1025,14060,15085
129,MO09500,st louis co MO,1995,413693,21,58,274,632,1887,10523,1297,989,13798,14787
129,MO09500,st louis co MO,1996,416410,15,56,215,622,1876,11190,1145,909,14295,15204
129,MO09500,st louis co MO,1997,426418,12,65,203,630,1831,10307,1116,912,13325,14237
129,MO09500,st louis co MO,1998,440402,9,56,198,570,1661,9743,938,836,12414,13250
129,MO09500,st louis co MO,1999,431504,12,69,159,529,1503,8827,892,773,11311,12084
129,MO09500,st louis co MO,2000,396599,10,51,232,604,1703,9583,931,902,12316,13218
129,MO09500,st louis co MO,2001,399044,7,52,249,674,1810,8766,1044,984,11709,12693
129,MO09500,st louis co MO,2002,394307,15,49,230,619,1703,8059,1176,916,11012,11928
129,MO09500,st louis co MO,2003,398615,5,36,185,669,1670,7332,1462,898,10571,11469
129,MO09500,st louis co MO,2004,397436,14,54,224,686,1513,7038,1073,981,9701,10682
129,MO09500,st louis co MO,2005,395737,9,48,274,779,1681,7410,1169,1111,10342,11453
129,MO09500,st louis co MO,2006,391031,14,58,312,852,1958,7360,1153,1238,10572,11810
129,MO09500,st louis co MO,2007,390719,15,57,334,879,2454,7186,1048,1290,10777,12067
129,MO09500,st louis co MO,2008,387404,15,79,328,739,2530,7767,1110,1165,11482,12647
129,MO09500,st louis co MO,2009,389772,13,78,304,615,1972,7173,873,1014,10070,11084
129,MO09500,st louis co MO,2010,391111,17,64,286,717,2162,6589,787,1090,9598,10688
129,MO09500,st louis co MO,2011,392534,17,61,284,679,2318,6387,624,1043,9385,10428
129,MO09500,st louis co MO,2012,391743,8,47,250,695,1829,5929,707,1003,8512,9515
129,MO09500,st louis co MO,2013,400477,8,113,235,687,1769,5432,529,1043,7767,8810
129,MO09500,st louis co MO,2014,399387,12,137,300,872,1794,5095,502,1321,7444,8765
129,MO09500,st louis co MO,2015,398881,28,175,402,928,1572,5531,618,1533,7772,9305
129,MO09500,st louis co MO,2016,412201,25,195,399,1165,1729,5728,834,1784,8354,10138
129,MO09500,st louis co MO,2017,409283,32,158,401,1326,1502,5671,800,1917,8028,9945
129,MO09500,st louis co MO,2018,406718,37,174,342,1281,1305,5211,992,1834,7583,9417
129,MO09500,st louis co MO,2019,406765,44,188,342,1247,1365,5390,1322,1821,8135,9956
129,MO09500,st louis co MO,2020,406289,43,100,317,1540,1120,5030,1622,2001,7838,9839
130,MN06209,st paul MN,1990,272235,18,220,780,1696,5075,11990,2316,2763,19671,22434
130,MN06209,st paul MN,1991,275776,12,286,850,1583,4583,12124,2327,2731,19303,22034
130,MN06209,st paul MN,1992,278762,33,185,835,1514,4661,11732,2386,2619,18969,21588
130,MN06209,st paul MN,1993,271208,22,193,954,1486,4023,11329,2326,2704,18002,20706
130,MN06209,st paul MN,1994,274210,29,234,872,1560,4074,10642,2026,2730,17085,19815
130,MN06209,st paul MN,1995,264539,25,204,930,1348,4272,11219,2229,2536,18044,20580
130,MN06209,st paul MN,1996,267292,26,198,875,1302,4127,11504,2636,2437,18548,20985
130,MN06209,st paul MN,1997,268898,24,183,829,1302,3999,12258,2628,2384,19135,21519
130,MN06209,st paul MN,1998,262492,22,210,839,1282,3943,11586,2350,2386,18147,20533
130,MN06209,st paul MN,1999,260011,14,177,774,1220,3555,10705,1900,2208,16398,18606
130,MN06209,st paul MN,2000,287151,20,0,758,1392,3097,11233,1996,2393,16541,18934
130,MN06209,st paul MN,2001,290234,9,0,680,1326,3009,11457,2344,2236,17046,19282
130,MN06209,st paul MN,2002,293002,13,0,973,1181,3232,10041,2171,2359,15652,18011
130,MN06209,st paul MN,2003,286281,20,0,638,1303,3074,8376,2090,2178,13736,15914
130,MN06209,st paul MN,2004,282709,20,0,678,1491,3210,7882,1944,2408,13259,15667
130,MN06209,st paul MN,2005,278692,24,0,778,1421,3484,7761,2448,2443,13846,16289
130,MN06209,st paul MN,2006,276989,17,170,849,1403,3349,6616,2138,2466,12285,14751
130,MN06209,st paul MN,2007,271662,14,144,777,1363,2696,6346,2076,2327,11282,13609
130,MN06209,st paul MN,2008,276083,18,128,765,1269,2936,6770,1818,2199,11696,13895
130,MN06209,st paul MN,2009,280194,13,136,694,1265,2929,6713,1789,2137,11576,13713
130,MN06209,st paul MN,2010,285461,16,155,665,1248,2883,6820,2053,2112,11887,13999
130,MN06209,st paul MN,2011,287665,8,138,604,1104,3197,6890,1845,1885,12038,13923
130,MN06209,st paul MN,2012,290700,13,147,658,1262,3150,6938,1805,2101,12028,14129
130,MN06209,st paul MN,2013,294690,14,188,716,1252,2769,6443,1761,2200,11085,13285
130,MN06209,st paul MN,2014,297984,11,162,654,1128,2330,6045,2008,1974,10502,12476
130,MN06209,st paul MN,2015,300721,16,186,714,1181,2125,5997,1748,2115,9990,12105
130,MN06209,st paul MN,2016,303920,19,160,700,1067,2278,5659,1874,1970,9920,11890
130,MN06209,st paul MN,2017,306696,22,169,697,1060,2274,6577,2084,1996,11078,13074
130,MN06209,st paul MN,2018,309756,15,229,560,1089,1909,5877,2296,1941,10192,12133
130,MN06209,st paul MN,2019,310263,28,202,542,946,2038,6751,2419,1752,11326,13078
130,MN06209,st paul MN,2020,309859,30,210,723,1335,2146,6808,2829,2320,12008,14328
131,FL05214,st petersburg FL,1990,238629,31,126,2051,3352,6145,14975,2596,5609,23922,29531
131,FL05214,st petersburg FL,1991,244883,33,152,2015,3592,5544,13093,2538,5825,21418,27243
131,FL05214,st petersburg FL,1992,248774,31,150,1792,3744,5804,12408,1807,5762,20206,25968
131,FL05214,st petersburg FL,1993,238727,19,140,1599,3379,4828,11729,1292,5173,17990,23163
131,FL05214,st petersburg FL,1994,243508,23,158,1509,3745,4704,12339,1440,5490,18625,24115
131,FL05214,st petersburg FL,1995,242228,30,146,1417,3555,4217,12076,1432,5174,17857,23031
131,FL05214,st petersburg FL,1996,246229,26,141,1380,3156,4535,12373,2207,4728,19367,24095
131,FL05214,st petersburg FL,1997,250572,21,0,1255,3781,4041,11326,1774,5258,17294,22552
131,FL05214,st petersburg FL,1998,241140,23,109,1201,3313,4615,11547,1999,4672,18298,22970
131,FL05214,st petersburg FL,1999,239119,20,149,1112,2697,3966,11036,2066,4010,17196,21206
131,FL05214,st petersburg FL,2000,248232,14,0,990,2852,3538,10738,2099,4029,16533,20562
131,FL05214,st petersburg FL,2001,254664,21,122,1147,3059,3678,10418,2062,4376,16291,20667
131,FL05214,st petersburg FL,2002,259582,23,102,1027,3249,3628,10550,2313,4423,16610,21033
131,FL05214,st petersburg FL,2003,253095,22,87,1198,2728,3852,10583,1996,4054,16518,20572
131,FL05214,st petersburg FL,2004,253111,19,117,1033,2871,3824,10839,2611,4051,17375,21426
131,FL05214,st petersburg FL,2005,254713,30,82,959,2847,3534,10395,2394,3937,16407,20344
131,FL05214,st petersburg FL,2006,253280,21,95,1032,2588,3466,10182,2761,3753,16484,20237
131,FL05214,st petersburg FL,2007,248069,26,89,1017,2684,3717,9156,2316,3830,15292,19122
131,FL05214,st petersburg FL,2008,243111,20,96,1095,2143,4232,9711,1461,3368,15487,18855
131,FL05214,st petersburg FL,2009,244933,11,99,907,2304,4366,10575,2257,3334,17298,20632
131,FL05214,st petersburg FL,2010,244769,13,94,752,1888,3564,9015,1236,2758,13905,16663
131,FL05214,st petersburg FL,2011,248105,21,83,720,1701,3412,8544,847,2532,12868,15400
131,FL05214,st petersburg FL,2012,248340,15,83,585,1545,2933,8642,876,2239,12520,14759
131,FL05214,st petersburg FL,2013,247084,15,146,634,1575,2742,9315,1124,2379,13232,15611
131,FL05214,st petersburg FL,2014,250772,19,146,619,1377,2612,10139,1399,2169,14194,16363
131,FL05214,st petersburg FL,2015,255821,14,129,573,1175,2319,10542,1523,1898,14448,16346
131,FL05214,st petersburg FL,2016,259510,20,114,556,1029,1938,9771,1095,1727,12841,14568
131,FL05214,st petersburg FL,2017,263712,20,131,499,1187,1772,8623,978,1842,11421,13263
131,FL05214,st petersburg FL,2018,265942,12,64,187,496,612,3337,383,760,4354,5114
131,FL05214,st petersburg FL,2019,267696,17,124,297,1155,1044,6765,783,1594,8619,10213
131,FL05214,st petersburg FL,2020,267690,15,103,275,1372,887,5315,639,1772,6875,8647
132,CA03905,stockton CA,1990,210943,51,136,1305,1103,5070,13037,3531,2627,21756,24383
132,CA03905,stockton CA,1991,215336,55,121,1493,1064,4926,12859,3832,2773,21735,24508
132,CA03905,stockton CA,1992,218787,53,142,1531,1596,4617,12170,3624,3350,20537,23887
132,CA03905,stockton CA,1993,221867,45,121,1554,1744,5362,12291,3696,3500,21481,24981
132,CA03905,stockton CA,1994,223431,44,103,1433,2007,4561,11152,4142,3605,19989,23594
132,CA03905,stockton CA,1995,223752,42,113,1228,1784,3836,10278,3481,3187,17709,20896
132,CA03905,stockton CA,1996,225799,46,104,1313,1633,3418,9815,3053,3115,16397,19512
132,CA03905,stockton CA,1997,228560,45,101,1078,1439,3326,9861,2463,2692,15771,18463
132,CA03905,stockton CA,1998,239734,27,101,1011,1553,3180,9669,1970,2707,14925,17632
132,CA03905,stockton CA,1999,243661,32,103,904,1742,2476,9122,2140,2808,13873,16681
132,CA03905,stockton CA,2000,243771,30,97,1049,1779,2500,9259,2118,2972,14019,16991
132,CA03905,stockton CA,2001,248301,30,115,1030,2092,2871,10558,3003,3296,16547,19843
132,CA03905,stockton CA,2002,252727,36,117,1171,2345,2965,11003,3453,3693,17495,21188
132,CA03905,stockton CA,2003,265593,37,129,1208,2225,3125,11791,3863,3625,18858,22483
132,CA03905,stockton CA,2004,274598,40,88,1187,2365,3067,11023,4315,3700,18470,22170
132,CA03905,stockton CA,2005,281747,41,89,1357,2695,3434,11487,3940,4202,18921,23123
132,CA03905,stockton CA,2006,289510,37,84,1519,2630,3836,12202,3681,4288,19775,24063
132,CA03905,stockton CA,2007,297170,29,91,1615,2467,4054,11783,2840,4216,18724,22940
132,CA03905,stockton CA,2008,293073,24,91,1558,2628,4353,11102,2500,4322,18014,22336
132,CA03905,stockton CA,2009,292212,33,69,1259,2329,3980,9274,2173,3703,15460,19163
132,CA03905,stockton CA,2010,291707,49,87,1413,2464,4482,9654,2041,4033,16239,20272
132,CA03905,stockton CA,2011,295136,58,69,1323,2684,4133,9651,1679,4155,15549,19704
132,CA03905,stockton CA,2012,299105,71,72,1556,2913,4416,8339,2503,4630,15326,19956
132,CA03905,stockton CA,2013,299796,32,72,1088,2411,4189,8748,2143,3622,15168,18790
132,CA03905,stockton CA,2014,299519,49,115,1098,2707,3124,8082,1942,3988,13224,17212
132,CA03905,stockton CA,2015,304890,49,108,1144,2794,2891,8119,1988,4122,13101,17223
132,CA03905,stockton CA,2016,308348,49,107,1185,3019,2251,7550,1833,4381,11715,16096
132,CA03905,stockton CA,2017,309566,55,138,1208,2962,2140,7040,2049,4379,11437,15816
132,CA03905,stockton CA,2018,313158,33,179,1205,2952,2329,7417,2054,4383,11991,16374
132,CA03905,stockton CA,2019,313604,34,163,1158,3007,2209,8480,1678,4380,12495,16875
132,CA03905,stockton CA,2020,314981,56,166,909,2869,1533,6362,1496,4023,9578,13601
133,NY03301,syracuse NY,1990,163860,14,111,494,774,2999,6326,589,1400,10016,11416
133,NY03301,syracuse NY,1991,164474,13,76,608,852,3328,7108,712,1559,11282,12841
133,NY03301,syracuse NY,1992,165029,13,82,645,769,3023,6629,674,1512,10439,11951
133,NY03301,syracuse NY,1993,163626,18,77,561,703,2824,6358,572,1361,9870,11231
133,NY03301,syracuse NY,1994,163374,16,56,582,578,2945,5680,784,1234,9497,10731
133,NY03301,syracuse NY,1995,159603,18,76,633,732,3048,6032,793,1467,9971,11438
133,NY03301,syracuse NY,1996,160033,15,58,579,742,2821,5940,840,1398,9707,11105
133,NY03301,syracuse NY,1997,159610,15,51,586,774,2388,5956,731,1430,9174,10604
133,NY03301,syracuse NY,1998,154911,12,45,465,897,2194,5678,654,1423,8615,10038
133,NY03301,syracuse NY,1999,152393,9,34,483,900,2016,4663,750,1439,7528,8967
133,NY03301,syracuse NY,2000,147306,18,41,452,1048,1846,4941,778,1565,7662,9227
133,NY03301,syracuse NY,2001,147577,15,35,567,938,1810,5194,901,1562,8020,9582
133,NY03301,syracuse NY,2002,148712,23,40,551,902,1930,5060,1282,1519,8390,9909
133,NY03301,syracuse NY,2003,145411,17,23,477,845,1975,4612,1186,1383,7809,9192
133,NY03301,syracuse NY,2004,144278,16,63,447,781,1678,3792,1139,1312,6669,7981
133,NY03301,syracuse NY,2005,143306,19,66,554,924,1867,3639,980,1570,6539,8109
133,NY03301,syracuse NY,2006,142062,12,64,534,903,1904,4037,736,1515,6734,8249
133,NY03301,syracuse NY,2007,139880,19,64,446,903,1785,3618,561,1435,6012,7447
133,NY03301,syracuse NY,2008,138211,24,65,419,852,1938,3725,502,1366,6235,7601
133,NY03301,syracuse NY,2009,137208,18,68,403,852,1946,3495,338,1343,5819,7162
133,NY03301,syracuse NY,2010,145170,15,66,377,831,2174,3167,367,1291,5762,7053
133,NY03301,syracuse NY,2011,145822,11,55,388,840,1705,3261,309,1302,5335,6637
133,NY03301,syracuse NY,2012,145934,14,72,454,829,1896,3698,382,1372,6021,7393
133,NY03301,syracuse NY,2013,143834,21,72,400,696,1781,4298,394,1192,6530,7722
133,NY03301,syracuse NY,2014,144534,20,77,406,668,1404,3986,365,1172,5812,6984
133,NY03301,syracuse NY,2015,144027,22,76,359,684,1194,3577,316,1142,5128,6270
133,NY03301,syracuse NY,2016,143925,30,68,329,636,1021,3290,340,1063,4709,5772
133,NY03301,syracuse NY,2017,143069,20,98,284,607,1145,3301,371,1009,4873,5882
133,NY03301,syracuse NY,2018,143129,23,85,285,606,831,3083,506,1006,4455,5461
133,NY03301,syracuse NY,2019,142438,19,102,246,759,850,3051,563,1129,4503,5632
133,NY03301,syracuse NY,2020,142011,32,91,222,842,1032,2463,514,1192,4057,5249
134,WA02703,tacoma WA,1990,176664,25,211,969,1857,3956,11975,1778,3096,17855,20951
134,WA02703,tacoma WA,1991,182156,31,239,1100,2175,3752,11677,1548,3583,17162,20745
134,WA02703,tacoma WA,1992,186440,31,257,1011,2074,3430,11291,1845,3425,16723,20148
134,WA02703,tacoma WA,1993,187895,31,159,1015,2204,3915,11355,2335,3441,17765,21206
134,WA02703,tacoma WA,1994,191042,33,170,1004,2281,3653,11971,3262,3522,19081,22603
134,WA02703,tacoma WA,1995,186074,28,148,925,2099,3655,12250,2638,3223,18680,21903
134,WA02703,tacoma WA,1996,189568,20,114,792,1836,3284,11255,2819,2785,17483,20268
134,WA02703,tacoma WA,1997,192206,21,144,841,1943,3462,11375,2810,2982,17797,20779
134,WA02703,tacoma WA,1998,184343,25,128,783,1699,2958,10752,2951,2658,16763,19421
134,WA02703,tacoma WA,1999,181935,6,138,687,1503,2924,9432,2666,2351,15117,17468
134,WA02703,tacoma WA,2000,193556,15,58,745,1501,2835,10360,3013,2397,16336,18733
134,WA02703,tacoma WA,2001,196638,15,0,743,1211,2920,10033,3305,2112,16381,18493
134,WA02703,tacoma WA,2002,199299,19,0,715,1277,3032,11728,3240,2182,18115,20297
134,WA02703,tacoma WA,2003,199586,13,0,739,1253,3028,10096,2934,2154,16170,18324
134,WA02703,tacoma WA,2004,199112,13,10,724,1114,2997,10361,3222,2026,16677,18703
134,WA02703,tacoma WA,2005,198748,13,0,690,1191,3255,9989,3558,2014,16903,18917
134,WA02703,tacoma WA,2006,199264,21,0,680,1233,3276,9663,3601,2076,16663,18739
134,WA02703,tacoma WA,2007,196909,12,127,648,1262,2635,9024,3344,2066,15093,17159
134,WA02703,tacoma WA,2008,196851,16,135,623,1223,2893,9497,2720,2008,15185,17193
134,WA02703,tacoma WA,2009,197557,8,136,648,1145,2906,9417,1676,1949,14075,16024
134,WA02703,tacoma WA,2010,198397,14,133,535,1010,2896,7780,2041,1704,12783,14487
134,WA02703,tacoma WA,2011,201510,10,110,446,928,2720,7265,2128,1511,12193,13704
134,WA02703,tacoma WA,2012,202646,12,87,491,1029,2999,8119,1958,1631,13148,14779
134,WA02703,tacoma WA,2013,203226,10,136,526,1087,3096,8234,2029,1768,13449,15217
134,WA02703,tacoma WA,2014,204722,13,124,510,971,3135,7565,2078,1634,12845,14479
134,WA02703,tacoma WA,2015,206884,12,136,485,1050,2561,8533,2033,1698,13197,14895
134,WA02703,tacoma WA,2016,209914,13,150,540,1288,2420,8710,2619,2000,13827,15827
134,WA02703,tacoma WA,2017,213504,10,162,403,1153,2073,7742,2086,1737,11964,13701
134,WA02703,tacoma WA,2018,215687,17,189,503,1159,1912,7574,1877,1890,11453,13343
134,WA02703,tacoma WA,2019,218650,16,156,422,1250,1768,8021,1626,1848,11506,13354
134,WA02703,tacoma WA,2020,220123,28,116,435,1266,1987,7967,2169,1856,12257,14113
135,FL02902,tampa FL,1990,280015,62,304,3163,5723,12084,19968,6587,9314,38639,47953
135,FL02902,tampa FL,1991,287354,64,301,3093,6855,11240,19758,6223,10357,37286,47643
135,FL02902,tampa FL,1992,291920,49,271,2999,6513,10005,18923,7339,9864,36524,46388
135,FL02902,tampa FL,1993,288877,43,231,2965,6124,8987,18534,8473,9379,36208,45587
135,FL02902,tampa FL,1994,294663,62,271,3378,6524,8734,21503,11011,10262,41502,51764
135,FL02902,tampa FL,1995,289882,47,258,2626,5785,6622,19773,5982,8735,32589,41324
135,FL02902,tampa FL,1996,294670,43,228,2671,5711,7373,20787,6024,8689,34411,43100
135,FL02902,tampa FL,1997,299867,35,0,2539,5149,6605,17943,4228,7988,28947,36935
135,FL02902,tampa FL,1998,295027,40,246,2464,4773,5720,17622,5075,7543,28698,36241
135,FL02902,tampa FL,1999,292941,31,217,2321,4018,6024,13649,5740,6603,25627,32230
135,FL02902,tampa FL,2000,303447,38,0,2183,3925,6177,15336,5772,6381,27503,33884
135,FL02902,tampa FL,2001,311310,34,197,2359,4011,6096,15586,6550,6616,28429,35045
135,FL02902,tampa FL,2002,317322,37,186,2334,3714,6283,16088,6720,6289,29225,35514
135,FL02902,tampa FL,2003,320908,41,212,1769,3701,6390,16715,5344,5733,28595,34328
135,FL02902,tampa FL,2004,324704,30,172,1413,3554,6077,14821,3937,5178,24929,30107
135,FL02902,tampa FL,2005,329035,20,196,1160,3317,4914,12564,2793,4707,20320,25027
135,FL02902,tampa FL,2006,331487,25,118,1211,2470,4451,11251,3087,3839,18834,22673
135,FL02902,tampa FL,2007,337220,28,72,1205,2262,4221,10390,2164,3575,16848,20423
135,FL02902,tampa FL,2008,336911,27,79,1056,1809,4098,9648,1752,2975,15629,18604
135,FL02902,tampa FL,2009,345233,20,73,909,1588,3501,8098,1361,2597,13110,15707
135,FL02902,tampa FL,2010,335709,27,45,684,1412,3131,7484,838,2170,11560,13730
135,FL02902,tampa FL,2011,340284,28,53,587,1555,2718,7042,633,2228,10495,12723
135,FL02902,tampa FL,2012,350758,23,38,573,1523,2476,6864,607,2162,10031,12193
135,FL02902,tampa FL,2013,351314,28,72,580,1411,1950,6320,553,2097,8904,11001
135,FL02902,tampa FL,2014,357124,28,59,514,1476,1820,6355,495,2080,8713,10793
135,FL02902,tampa FL,2015,364383,34,74,671,1516,1833,5937,596,2298,8420,10718
135,FL02902,tampa FL,2016,375904,29,76,488,1309,1477,5695,628,1906,7862,9768
135,FL02902,tampa FL,2017,384360,39,113,406,1219,1235,4900,567,1785,6741,8526
135,FL02902,tampa FL,2018,392945,10,37,153,584,534,2372,229,786,3151,3937
135,FL02902,tampa FL,2019,400501,31,115,285,1186,1022,4978,523,1622,6561,8183
135,FL02902,tampa FL,2020,407350,41,99,325,1652,925,3993,643,2119,5621,7740
136,AZ00729,tempe AZ,1990,141865,3,65,276,397,2021,8996,1692,745,12766,13511
136,AZ00729,tempe AZ,1991,145146,6,57,259,486,1815,8070,1481,821,11439,12260
136,AZ00729,tempe AZ,1992,148320,8,67,188,528,1501,7852,1331,797,10755,11552
136,AZ00729,tempe AZ,1993,145996,4,58,244,518,2073,8000,1401,831,11530,12361
136,AZ00729,tempe AZ,1994,151152,9,47,262,611,2439,8662,1826,934,13006,13940
136,AZ00729,tempe AZ,1995,149352,7,45,299,478,2103,9374,2413,833,13947,14780
136,AZ00729,tempe AZ,1996,156788,3,32,321,512,2047,9169,1944,871,13212,14083
136,AZ00729,tempe AZ,1997,161284,12,68,280,504,2197,10223,1883,868,14349,15217
136,AZ00729,tempe AZ,1998,172056,4,54,428,501,2150,10107,2026,999,14325,15324
136,AZ00729,tempe AZ,1999,171561,6,64,317,481,1930,9297,1988,872,13255,14127
136,AZ00729,tempe AZ,2000,158625,13,69,297,588,2224,9711,2295,978,14268,15246
136,AZ00729,tempe AZ,2001,164088,5,62,327,533,2273,10497,2827,937,15634,16571
136,AZ00729,tempe AZ,2002,168699,10,71,344,811,2360,11004,3215,1240,16620,17860
136,AZ00729,tempe AZ,2003,163143,7,66,299,633,2430,9756,2701,1013,14935,15948
136,AZ00729,tempe AZ,2004,163521,8,81,263,623,1793,8838,2411,980,13078,14058
136,AZ00729,tempe AZ,2005,166144,4,66,326,658,1835,8260,2305,1060,12457,13517
136,AZ00729,tempe AZ,2006,167303,5,64,426,592,1795,8374,2420,1094,12663,13757
136,AZ00729,tempe AZ,2007,171320,10,57,330,513,1866,7959,1599,916,11493,12409
136,AZ00729,tempe AZ,2008,176388,6,27,323,493,1545,7584,1113,856,10296,11152
136,AZ00729,tempe AZ,2009,177486,2,63,306,548,1478,6692,816,922,9054,9976
136,AZ00729,tempe AZ,2010,161719,11,37,268,457,1416,6412,644,779,8514,9293
136,AZ00729,tempe AZ,2011,164008,5,41,237,500,1579,6804,550,787,8961,9748
136,AZ00729,tempe AZ,2012,166061,11,36,253,570,1250,6085,489,878,7849,8727
136,AZ00729,tempe AZ,2013,168501,3,57,224,542,1276,6113,487,831,7920,8751
136,AZ00729,tempe AZ,2014,169812,5,102,193,498,1177,6406,461,799,8086,8885
136,AZ00729,tempe AZ,2015,175556,7,101,183,430,1108,6175,359,721,7707,8428
136,AZ00729,tempe AZ,2016,178654,4,153,237,506,1200,6494,450,902,8182,9084
136,AZ00729,tempe AZ,2017,186086,5,148,229,498,1076,6120,473,883,7689,8572
136,AZ00729,tempe AZ,2018,188543,5,174,189,543,1017,6247,538,913,7814,8727
136,AZ00729,tempe AZ,2019,196499,8,137,209,531,922,5891,607,889,7439,8328
136,AZ00729,tempe AZ,2020,199935,8,154,248,689,960,5464,700,1100,7151,8251
137,NJ01111,trenton NJ,1990,88675,21,107,694,929,1874,3061,2476,1761,7434,9195
137,NJ01111,trenton NJ,1991,89017,7,97,693,1022,1904,3227,2706,1833,7850,9683
137,NJ01111,trenton NJ,1992,89349,16,108,652,945,1784,2972,2077,1727,6861,8588
137,NJ01111,trenton NJ,1993,88468,11,102,717,916,1710,2608,1852,1753,6187,7940
137,NJ01111,trenton NJ,1994,88748,9,75,650,806,1584,2528,1314,1551,5456,7007
137,NJ01111,trenton NJ,1995,84879,16,66,486,748,1275,2370,1396,1330,5077,6407
137,NJ01111,trenton NJ,1996,85338,14,114,462,689,1364,2572,1086,1325,5043,6368
137,NJ01111,trenton NJ,1997,86032,12,46,588,580,1229,2487,1112,1237,4850,6087
137,NJ01111,trenton NJ,1998,85979,15,55,535,522,1169,2657,1004,1130,4875,6005
137,NJ01111,trenton NJ,1999,84790,8,56,566,621,1399,2575,1060,1253,5090,6343
137,NJ01111,trenton NJ,2000,85403,14,71,628,658,1351,2533,1111,1374,5060,6434
137,NJ01111,trenton NJ,2001,86114,13,62,716,697,1521,2723,1222,1498,5502,7000
137,NJ01111,trenton NJ,2002,87189,19,62,706,690,1173,2400,1095,1482,4715,6197
137,NJ01111,trenton NJ,2003,86130,13,30,645,824,1073,2514,1090,1518,4703,6221
137,NJ01111,trenton NJ,2004,85911,18,44,576,716,987,2027,791,1357,3831,5188
137,NJ01111,trenton NJ,2005,85566,31,17,805,658,962,1940,672,1515,3601,5116
137,NJ01111,trenton NJ,2006,84703,18,30,632,593,806,1211,460,1274,2500,3774
137,NJ01111,trenton NJ,2007,83551,25,14,595,530,852,1408,385,1165,2666,3831
137,NJ01111,trenton NJ,2008,82140,19,23,546,401,724,1404,508,989,2663,3652
137,NJ01111,trenton NJ,2009,82609,17,26,512,599,824,1399,401,1154,2647,3801
137,NJ01111,trenton NJ,2010,84913,15,13,500,670,865,1289,362,1198,2561,3759
137,NJ01111,trenton NJ,2011,85196,23,25,519,641,1138,993,439,1208,2595,3803
137,NJ01111,trenton NJ,2012,85317,24,23,577,627,1291,986,469,1251,2765,4016
137,NJ01111,trenton NJ,2013,84439,37,13,525,547,996,909,416,1122,2341,3463
137,NJ01111,trenton NJ,2014,84324,32,20,403,473,819,870,340,931,2055,2986
137,NJ01111,trenton NJ,2015,83662,17,48,402,551,771,784,475,1018,2055,3073
137,NJ01111,trenton NJ,2016,83644,21,57,427,620,883,930,373,1127,2203,3330
137,NJ01111,trenton NJ,2017,84231,23,59,343,654,792,1035,366,1083,2209,3292
137,NJ01111,trenton NJ,2018,83753,16,39,342,575,772,1317,377,973,2480,3453
137,NJ01111,trenton NJ,2019,83457,15,66,300,552,360,1142,246,937,1759,2696
137,NJ01111,trenton NJ,2020,82909,40,50,262,617,412,1038,283,969,1756,2725
138,OK07205,tulsa OK,1990,367302,57,301,1539,2920,8200,14323,7599,4898,30367,35265
138,OK07205,tulsa OK,1991,370735,42,331,1469,2998,8724,13688,5612,4923,28271,33194
138,OK07205,tulsa OK,1992,375053,33,295,1344,3263,8051,12936,4788,5008,26010,31018
138,OK07205,tulsa OK,1993,378350,54,289,1143,3385,7196,12790,4447,4921,24682,29603
138,OK07205,tulsa OK,1994,381640,42,253,1071,3230,6548,12552,4505,4639,23892,28531
138,OK07205,tulsa OK,1995,377152,30,228,947,3127,6072,12991,4402,4359,23736,28095
138,OK07205,tulsa OK,1996,379798,31,237,868,3225,6131,12545,4269,4428,23185,27613
138,OK07205,tulsa OK,1997,381639,40,246,917,3361,6360,13850,3711,4596,24174,28770
138,OK07205,tulsa OK,1998,386251,38,228,849,3216,6493,13992,3441,4370,24121,28491
138,OK07205,tulsa OK,1999,382673,41,212,887,3284,6558,14070,3228,4447,24087,28534
138,OK07205,tulsa OK,2000,393049,33,212,737,3399,5383,13677,3382,4411,22699,27110
138,OK07205,tulsa OK,2001,394125,34,218,776,3481,5863,15308,3636,4547,25057,29604
138,OK07205,tulsa OK,2002,397953,26,221,901,3153,6313,15918,3565,4323,26042,30365
138,OK07205,tulsa OK,2003,393907,61,243,891,3080,6403,17343,3507,4304,27534,31838
138,OK07205,tulsa OK,2004,389135,48,272,1035,3306,6648,16590,3723,4688,27208,31896
138,OK07205,tulsa OK,2005,386414,58,278,1096,3538,6592,14847,3730,4995,25477,30472
138,OK07205,tulsa OK,2006,385834,53,278,997,3477,6315,14523,3173,4816,24282,29098
138,OK07205,tulsa OK,2007,381469,55,283,1023,3175,6843,13522,3679,4552,24299,28851
138,OK07205,tulsa OK,2008,382954,50,243,1096,3524,6725,13746,2298,4922,23019,27941
